SKU,Own_Brand_Retail_Price,Competitor_Retail_Price
SKU013012,454.93,451.11
SKU013013,97.39,94.11
SKU013014,718.07,760.75
SKU013015,124.47,120.42
SKU013016,844.31,872.99
SKU013017,370.43,374.89
SKU013018,71.22,72.6
SKU013019,633.77,635.18
SKU013020,84.57,78.4
SKU013021,133.79,122.07
SKU013022,315.06,317.83
SKU013023,532.93,548.86
SKU013024,96.39,100.73
SKU013025,489.61,511.36
SKU013026,573.73,601.3
SKU013027,106.43,96.22
SKU013028,458.82,433.45
SKU013029,698.51,730.58
SKU013030,695.28,642.94
SKU013031,145.92,136.77
SKU013032,672.38,693.84
SKU013033,661.31,702.07
SKU013034,658.5,614.05
SKU013035,243.47,245.94
SKU013036,213.41,199.81
SKU013037,55.05,51.84
SKU013038,334.27,333.06
SKU013039,103.7,107.31
SKU013040,617.66,626.82
SKU013041,122.21,112.25
SKU013042,582.77,557.78
SKU013043,88.14,95.86
SKU013044,332.51,341
SKU013045,321.91,332.09
SKU013046,478.94,451.27
SKU013047,383.51,418.66
SKU013048,415.15,390.78
SKU013049,16,15.2
SKU013050,104.41,104.62
SKU013051,375.78,375.48
SKU013052,172.61,156.48
SKU013053,80.97,84.92
SKU013054,175.04,160.91
SKU013055,689.37,627.88
SKU013056,405.49,406.07
SKU013057,150.15,136.58
SKU013058,28.63,26.92
SKU013059,311.6,304.8
SKU013060,293.53,299.58
SKU013061,573.65,606.09
SKU013062,649.75,622.4
SKU013063,281.46,279.84
SKU013064,512.84,559.41
SKU013065,507.4,496.26
SKU013066,343.51,357.91
SKU013067,70.55,67.32
SKU013068,352.96,361.66
SKU013069,292.57,310.4
SKU013070,446.43,483.41
SKU013071,105.72,114.97
SKU013072,502.03,482.15
SKU013073,650.6,611.68
SKU013074,334.65,355.67
SKU013075,144.1,147.84
SKU013076,454.04,446.27
SKU013077,720.9,654.04
SKU013078,485.27,466.61
SKU013079,103.92,95.84
SKU013080,313.47,312.97
SKU013081,707.03,753.33
SKU013082,526.5,506.77
SKU013083,129.29,125.61
SKU013084,591.74,625.25
SKU013085,258.08,255.81
SKU013086,398.49,411.89
SKU013087,337.45,316.44
SKU013088,505.73,480.54
SKU013089,168.79,173.35
SKU013090,303.62,280.06
SKU013091,595.29,556.63
SKU013092,561.32,540.84
SKU013093,150.52,140.9
SKU013094,254.04,278.2
SKU013095,23.53,22.38
SKU013096,414.98,452.71
SKU013097,235.81,252.15
SKU013098,23.83,23.03
SKU013099,363.65,367.2
SKU013100,730.14,706.48
SKU013101,658.46,685.21
SKU013102,285.14,277.27
SKU013103,378.45,375.9
SKU013104,199.11,207.82
SKU013105,69.28,68.12
SKU013106,592.35,614.78
SKU013107,620.87,604.76
SKU013108,719.28,704.8
SKU013109,793.96,765.59
SKU013110,765.93,840.9
SKU013111,34.34,34.37
SKU013112,709.6,670.15
SKU013113,311,315.18
SKU013114,728.6,724.09
SKU013115,349.33,368.81
SKU013116,298.4,324.41
SKU013117,21.75,20.06
SKU013118,54.42,59.66
SKU013119,550.02,513.16
SKU013120,675.92,645.27
SKU013121,178.94,188.79
SKU013122,80.74,75.18
SKU013123,175.6,186.75
SKU013124,180.87,187.15
SKU013125,232.74,246.95
SKU013126,78.37,79.36
SKU013127,176.32,193.39
SKU013128,657.69,669.91
SKU013129,722.51,707.42
SKU013130,252.49,276.04
SKU013131,714.54,653.61
SKU013132,226.88,227.54
SKU013133,564.33,579.24
SKU013134,516.74,500.76
SKU013135,57.4,52.72
SKU013136,293.63,288.35
SKU013137,727.36,772.54
SKU013138,52.99,53.74
SKU013139,157.9,166.04
SKU013140,739.6,771.8
SKU013141,46.56,44.57
SKU013142,385.7,366.69
SKU013143,670.81,709.85
SKU013144,675.19,630.65
SKU013145,800.41,810.87
SKU013146,421,459.43
SKU013147,77.28,77.67
SKU013148,543.02,576.33
SKU013149,596.56,567.46
SKU013150,459.68,419.05
SKU013151,657.19,637.25
SKU013152,632.9,642.38
SKU013153,508.05,522.27
SKU013154,92.62,93.29
SKU013155,88.51,87.32
SKU013156,347.03,380.72
SKU013157,262.65,272.55
SKU013158,115.99,126.52
SKU013159,465.55,435.44
SKU013160,557.13,612.79
SKU013161,488.29,508.12
SKU013162,142.46,155.91
SKU013163,244.04,249.21
SKU013164,177,164.75
SKU013165,478.85,464.3
SKU013166,453.86,413.28
SKU013167,355.03,330.28
SKU013168,243.34,267.6
SKU013169,204.25,221.24
SKU013170,705.07,761.73
SKU013171,50.82,45.76
SKU013172,551.65,546.19
SKU013173,34.23,36.16
SKU013174,154.25,145.82
SKU013175,230.47,226.79
SKU013176,669.69,630.17
SKU013177,122.64,127.37
SKU013178,714.32,743.47
SKU013179,592.19,566.46
SKU013180,454.22,452.16
SKU013181,312.2,309.18
SKU013182,629.73,664.74
SKU013183,441.25,456.71
SKU013184,286.37,261.64
SKU013185,477.8,444.46
SKU013186,196.63,210
SKU013187,221.89,242.55
SKU013188,732.64,752.62
SKU013189,565.25,549.96
SKU013190,422.98,399.38
SKU013191,334.04,350.31
SKU013192,684.96,703.92
SKU013193,459.9,497.51
SKU013194,352.44,380.86
SKU013195,433.8,417.07
SKU013196,172.5,182.95
SKU013197,153.08,145.54
SKU013198,715.45,755.8
SKU013199,760.33,709.86
SKU013200,325.42,315.51
SKU013201,396.92,364.05
SKU013202,548.64,526.23
SKU013203,602.77,580.85
SKU013204,98.49,101.81
SKU013205,283.84,296.06
SKU013206,222.83,226.75
SKU013207,676.63,713.18
SKU013208,640.65,634.45
SKU013209,50.37,51.66
SKU013210,713.78,693.69
SKU013211,624.81,627.48
SKU013212,295.77,274.54
SKU013213,478.95,489.58
SKU013214,498.8,469.37
SKU013215,519.11,515.05
SKU013216,613.57,633.87
SKU013217,423.42,417.31
SKU013218,648.36,612.46
SKU013219,418.59,432.5
SKU013220,90.63,97.02
SKU013221,69.63,69.64
SKU013222,27.66,27.98
SKU013223,357.74,349.93
SKU013224,211.3,214.82
SKU013225,737.23,736.54
SKU013226,647.53,679.46
SKU013227,604.91,573.49
SKU013228,602.71,601.05
SKU013229,239.21,230.42
SKU013230,360.98,331.7
SKU013231,255.4,249.6
SKU013232,72.32,78.87
SKU013233,735.35,729.54
SKU013234,500.43,505
SKU013235,111.41,116.81
SKU013236,163.67,179.54
SKU013237,339.01,333.03
SKU013238,54.42,54.61
SKU013239,206.04,225.35
SKU013240,479.08,472.26
SKU013241,722.01,763.93
SKU013242,718.98,710.9
SKU013243,405.9,383.79
SKU013244,241.03,262.06
SKU013245,808.54,842.83
SKU013246,610.14,654.5
SKU013247,479.02,442.24
SKU013248,682.41,710.38
SKU013249,399.26,410.47
SKU013250,94.2,93.9
SKU013251,755.95,701.84
SKU013252,377.09,370.66
SKU013253,550.66,563.62
SKU013254,288.95,299.21
SKU013255,107.88,99.62
SKU013256,223.4,220.89
SKU013257,41.3,40.68
SKU013258,89.44,94.56
SKU013259,182.01,165.31
SKU013260,417.8,441.66
SKU013261,701.49,741.27
SKU013262,651.54,677.22
SKU013263,88.81,95.91
SKU013264,625.92,621.56
SKU013265,378.93,348.32
SKU013266,475.58,459.55
SKU013267,115.44,118.01
SKU013268,314.39,303.25
SKU013269,641.53,658.59
SKU013270,317.87,288.86
SKU013271,98.19,89.75
SKU013272,254.98,230.02
SKU013273,198.41,217.3
SKU013274,487.2,463.97
SKU013275,766.4,811.7
SKU013276,521.07,561.38
SKU013277,674.1,627.94
SKU013278,665.02,625
SKU013279,24.63,24.05
SKU013280,101.49,101.57
SKU013281,321.83,324.07
SKU013282,95.98,93.79
SKU013283,594.87,605.13
SKU013284,61.9,64.82
SKU013285,287.31,298.81
SKU013286,294.45,266.78
SKU013287,397.07,404.48
SKU013288,441.36,460.13
SKU013289,729.74,686.05
SKU013290,233.18,238.01
SKU013291,462.85,426.82
SKU013292,43.13,44.55
SKU013293,15.65,16.03
SKU013294,34.11,32.34
SKU013295,394.7,424.33
SKU013296,467.19,495.84
SKU013297,20.14,21.1
SKU013298,339.77,337.02
SKU013299,40.06,37.87
SKU013300,556.59,588
SKU013301,501.98,473.32
SKU013302,573.56,572.06
SKU013303,458.93,447.8
SKU013304,421.6,396.47
SKU013305,227.74,232.96
SKU013306,81.44,89.29
SKU013307,536.34,533.8
SKU013308,492.04,491.99
SKU013309,666.49,649.53
SKU013310,819.21,774.69
SKU013311,614.82,588.08
SKU013312,645.23,693.73
SKU013313,501.5,546.45
SKU013314,85.26,90.82
SKU013315,73.38,66.43
SKU013316,568.29,580.54
SKU013317,184.01,185.82
SKU013318,55.92,58.99
SKU013319,337.44,356.37
SKU013320,243.57,240.56
SKU013321,398.5,381.57
SKU013322,434.6,399.6
SKU013323,521.64,533.25
SKU013324,448.94,428.61
SKU013325,271.78,297.04
SKU013326,31.9,29.01
SKU013327,612.75,669.65
SKU013328,263.27,263.05
SKU013329,373.8,381.77
SKU013330,393.29,399.86
SKU013331,273.59,287.42
SKU013332,260.85,239.51
SKU013333,228.06,245.75
SKU013334,183.72,194.41
SKU013335,35.29,37.76
SKU013336,698.48,696.44
SKU013337,438.54,455.89
SKU013338,96.5,95.68
SKU013339,525.12,486.3
SKU013340,190.81,183.25
SKU013341,269.31,257.37
SKU013342,583.68,544.69
SKU013343,639.23,606.16
SKU013344,486.93,486.79
SKU013345,736.25,724.8
SKU013346,732.76,707.72
SKU013347,462.3,499.91
SKU013348,658.46,695.16
SKU013349,369.73,332.94
SKU013350,93.18,94.49
SKU013351,689.28,716.83
SKU013352,111.13,101.2
SKU013353,270.59,249.7
SKU013354,294.46,281.42
SKU013355,706.51,722.6
SKU013356,70.29,76.24
SKU013357,355.69,354.68
SKU013358,364.14,399.27
SKU013359,479.79,521.7
SKU013360,270.92,278.36
SKU013361,454.54,450.72
SKU013362,694.34,719.56
SKU013363,75.35,79.74
SKU013364,685.1,745.81
SKU013365,262.26,275.56
SKU013366,403.53,394.78
SKU013367,516.71,516.02
SKU013368,669.65,608.98
SKU013369,20.43,18.5
SKU013370,533.34,510.03
SKU013371,72.53,76.97
SKU013372,385.65,371.71
SKU013373,518.82,479.07
SKU013374,136.72,132.79
SKU013375,550.34,528.94
SKU013376,226.23,248.37
SKU013377,425.94,466.09
SKU013378,502.58,526.39
SKU013379,550.35,586.56
SKU013380,26.42,25.12
SKU013381,130.86,131.85
SKU013382,660.59,726.45
SKU013383,725.36,699.71
SKU013384,427.13,468.66
SKU013385,491.62,460.97
SKU013386,656.09,671.85
SKU013387,312.03,329.62
SKU013388,248.04,252.66
SKU013389,581.23,559.02
SKU013390,35.56,37.79
SKU013391,681.76,641.09
SKU013392,382.16,376.83
SKU013393,343.1,327.99
SKU013394,510.08,509.61
SKU013395,224.1,219.05
SKU013396,462.32,432.65
SKU013397,530.28,555.93
SKU013398,105.26,98.45
SKU013399,364.22,367.54
SKU013400,277.55,294.46
SKU013401,427.11,425.68
SKU013402,30.83,33.22
SKU013403,535.57,527.94
SKU013404,145.2,158.87
SKU013405,548.64,496.51
SKU013406,569.82,602.99
SKU013407,562.75,586.14
SKU013408,658.29,672.91
SKU013409,250.51,240.29
SKU013410,664.6,679.32
SKU013411,33.54,34.17
SKU013412,371.87,345.79
SKU013413,199.62,214.78
SKU013414,563.24,567.14
SKU013415,604.09,554.44
SKU013416,583.51,570.86
SKU013417,239.62,226.03
SKU013418,210.69,196.73
SKU013419,529.55,576.82
SKU013420,654.62,677.51
SKU013421,193.78,186.09
SKU013422,653.6,676.91
SKU013423,419.05,444.45
SKU013424,542.97,523.09
SKU013425,334.5,366.93
SKU013426,561.23,604.05
SKU013427,660.32,699.56
SKU013428,160.94,167.87
SKU013429,310.49,281.85
SKU013430,618.39,559.32
SKU013431,147.19,137.32
SKU013432,355.31,384.94
SKU013433,156.77,147.91
SKU013434,488.83,508.49
SKU013435,186.66,204.58
SKU013436,280.93,305.5
SKU013437,400.2,392.22
SKU013438,233.54,242
SKU013439,503.65,529.77
SKU013440,96.91,97.87
SKU013441,678.9,682.03
SKU013442,354.57,334.96
SKU013443,491.76,509.06
SKU013444,482.8,462.89
SKU013445,54.49,52.4
SKU013446,595.85,567.93
SKU013447,698.76,638.08
SKU013448,397.3,424.61
SKU013449,321.5,344.85
SKU013450,616.86,644.47
SKU013451,519.57,564.02
SKU013452,474.91,487.38
SKU013453,692.67,712.01
SKU013454,483.9,521.42
SKU013455,199.8,188.15
SKU013456,33.31,32.88
SKU013457,370.89,386.03
SKU013458,518.98,494.97
SKU013459,151.06,142.86
SKU013460,31.12,33.6
SKU013461,646.15,710.25
SKU013462,222.36,217.31
SKU013463,336.98,319.23
SKU013464,74.11,72.69
SKU013465,290.57,279.17
SKU013466,362.05,385.35
SKU013467,712.38,769.51
SKU013468,709.86,694.37
SKU013469,167.87,171.21
SKU013470,497.52,455.61
SKU013471,562.4,558.15
SKU013472,246.63,222.3
SKU013473,303.49,313.88
SKU013474,720.3,673.63
SKU013475,609.37,655.44
SKU013476,315.28,323.48
SKU013477,405,439.68
SKU013478,451.67,491.25
SKU013479,398.05,371.71
SKU013480,333.49,334.37
SKU013481,272.12,255.55
SKU013482,129.08,127.87
SKU013483,794.37,786.44
SKU013484,85.78,89.82
SKU013485,440.02,481.92
SKU013486,817.04,838.11
SKU013487,281.95,299.77
SKU013488,180.06,176.59
SKU013489,672.03,614.61
SKU013490,615.71,617.52
SKU013491,542.26,586.07
SKU013492,470.35,445.92
SKU013493,298.33,284.18
SKU013494,495.74,456.56
SKU013495,534.67,587.8
SKU013496,39.61,38.93
SKU013497,113.39,108.83
SKU013498,247.91,269.07
SKU013499,270.52,287.36
SKU013500,748.93,805.39
SKU013501,499.66,544.67
SKU013502,306.62,328.5
SKU013503,589.2,646.43
SKU013504,264.51,271.88
SKU013505,860.23,815.65
SKU013506,521.4,486.69
SKU013507,584.27,596.22
SKU013508,205.99,200.18
SKU013509,112.79,104.47
SKU013510,311.07,329.56
SKU013511,256.59,248.88
SKU013512,632.23,625.3
SKU013513,144.91,148.15
SKU013514,385.01,377.46
SKU013515,469.31,503.69
SKU013516,307.12,336.75
SKU013517,184.34,180.11
SKU013518,742.2,694.46
SKU013519,135.11,129.11
SKU013520,259.91,268.95
SKU013521,517.97,474.7
SKU013522,496.5,513.84
SKU013523,562.28,565.39
SKU013524,609.59,554.16
SKU013525,660.23,648.44
SKU013526,270.63,256.05
SKU013527,358.78,332.24
SKU013528,611.54,665.47
SKU013529,621.33,595.36
SKU013530,455.01,454.47
SKU013531,361.17,369.26
SKU013532,547.41,561.53
SKU013533,300.94,293.8
SKU013534,669.96,639.08
SKU013535,169.04,171.23
SKU013536,717.84,760.15
SKU013537,512.12,552.58
SKU013538,500.38,509.54
SKU013539,358.35,360.41
SKU013540,131.48,143.73
SKU013541,674.05,634.02
SKU013542,54.08,48.85
SKU013543,205.9,205.59
SKU013544,89.72,81.79
SKU013545,103.15,94.06
SKU013546,311.07,282.01
SKU013547,150.92,154.49
SKU013548,410.2,420.52
SKU013549,508.08,483.25
SKU013550,615.16,608.98
SKU013551,229.16,225.44
SKU013552,238.46,238.12
SKU013553,202.71,190.53
SKU013554,641.99,682.15
SKU013555,340.01,325.61
SKU013556,423.1,408.44
SKU013557,331.17,341.15
SKU013558,143.56,157.39
SKU013559,86.31,81.21
SKU013560,630.23,612.32
SKU013561,207.86,202.63
SKU013562,686.31,690.32
SKU013563,744.82,794.73
SKU013564,422.7,441.77
SKU013565,721.52,679.01
SKU013566,39.37,41.05
SKU013567,82.45,76.28
SKU013568,198.78,186.53
SKU013569,170.52,166.9
SKU013570,211.37,204.81
SKU013571,326.87,351.04
SKU013572,60.99,67.05
SKU013573,381.06,358.43
SKU013574,226.23,233.35
SKU013575,70.97,72.14
SKU013576,508.6,535.99
SKU013577,493.54,513.25
SKU013578,606.84,579.59
SKU013579,684.6,731.26
SKU013580,410.09,408.35
SKU013581,681.62,740.64
SKU013582,161.33,163.28
SKU013583,310.74,297.74
SKU013584,404.29,436.32
SKU013585,452.44,481.96
SKU013586,552.72,602.13
SKU013587,569.48,614.3
SKU013588,482.41,457.83
SKU013589,46.88,49.84
SKU013590,278.45,283.7
SKU013591,460.57,451.66
SKU013592,392.81,354.13
SKU013593,46.86,48.71
SKU013594,767.06,821.35
SKU013595,805.28,822.06
SKU013596,665.05,639.87
SKU013597,55.72,50.79
SKU013598,309.18,319.01
SKU013599,314.52,308.46
SKU013600,434.51,434.24
SKU013601,57.45,58.19
SKU013602,319.04,336.18
SKU013603,631.58,636.23
SKU013604,733.73,737.55
SKU013605,456.74,455.03
SKU013606,686.2,676.27
SKU013607,792.71,812.21
SKU013608,338.32,306.14
SKU013609,535.86,559.78
SKU013610,189.82,182.78
SKU013611,383.05,373.29
SKU013612,79.22,81.03
SKU013613,39.41,37.42
SKU013614,648.11,668.69
SKU013615,712.8,659.72
SKU013616,251.76,259.29
SKU013617,352.55,367.87
SKU013618,375.79,390.79
SKU013619,410.81,433.34
SKU013620,106.99,107.35
SKU013621,639.86,686.54
SKU013622,253.68,240.16
SKU013623,39.67,38.74
SKU013624,546.08,595.94
SKU013625,601.64,636.41
SKU013626,755.27,791.92
SKU013627,481.37,501.7
SKU013628,165.99,153.06
SKU013629,482.6,526.1
SKU013630,688.92,660.33
SKU013631,297.86,276.67
SKU013632,691.25,624.7
SKU013633,84.06,82.16
SKU013634,554.06,573.19
SKU013635,107.01,104.69
SKU013636,589.26,625.65
SKU013637,83.77,78.43
SKU013638,239.13,223.33
SKU013639,579.62,552.53
SKU013640,392.84,357.82
SKU013641,718.5,767.22
SKU013642,281.71,261.14
SKU013643,687.26,670.77
SKU013644,28.01,27.8
SKU013645,515.08,487.77
SKU013646,662.02,712.94
SKU013647,403.07,422.08
SKU013648,826.97,748.93
SKU013649,531.71,525.19
SKU013650,318.16,295.11
SKU013651,374.73,385.14
SKU013652,617.38,616.55
SKU013653,725.07,769.81
SKU013654,440.41,456.63
SKU013655,250.61,266.58
SKU013656,217.2,233.55
SKU013657,319.71,299.29
SKU013658,239.35,243.35
SKU013659,319.85,298.05
SKU013660,642.08,609.12
SKU013661,369.68,349.53
SKU013662,465.43,451.76
SKU013663,85.62,90.55
SKU013664,601.01,579.06
SKU013665,387.03,406
SKU013666,278.25,250.47
SKU013667,488.45,496.13
SKU013668,94.2,90.08
SKU013669,326.41,342.2
SKU013670,579.55,636.47
SKU013671,191.89,193.13
SKU013672,688.45,692.98
SKU013673,481.34,527.01
SKU013674,425.65,413.67
SKU013675,319.66,313.03
SKU013676,583.52,606.47
SKU013677,404.22,403.67
SKU013678,583.75,615.14
SKU013679,228.66,224.61
SKU013680,489.3,507.79
SKU013681,704.93,743.01
SKU013682,215.52,221.68
SKU013683,718,675.23
SKU013684,304.15,305.14
SKU013685,47.6,52.04
SKU013686,311.28,286.64
SKU013687,129.57,134.89
SKU013688,220.69,233.41
SKU013689,90.35,93.51
SKU013690,141.06,130.13
SKU013691,114.84,105.07
SKU013692,53.87,53.94
SKU013693,232.68,224.35
SKU013694,656.29,641.92
SKU013695,705.96,673.88
SKU013696,649.74,691.28
SKU013697,24.12,25.81
SKU013698,35.79,32.33
SKU013699,23.13,24.58
SKU013700,295.09,305.32
SKU013701,802.53,795.21
SKU013702,636.97,583.82
SKU013703,199.14,205.86
SKU013704,335.93,320.03
SKU013705,682.44,689.22
SKU013706,594.01,560.96
SKU013707,108.31,116.5
SKU013708,96.59,93.68
SKU013709,424.21,440.05
SKU013710,96.87,96.74
SKU013711,574.27,621.86
SKU013712,230.27,217.74
SKU013713,159.77,174.32
SKU013714,153.63,161.38
SKU013715,54.67,56.87
SKU013716,512.08,546.96
SKU013717,123.45,127.19
SKU013718,194.27,179.12
SKU013719,538.66,560.04
SKU013720,66.45,65.62
SKU013721,159.01,160.71
SKU013722,116.34,114.21
SKU013723,17.86,16.69
SKU013724,376.59,375.44
SKU013725,158.1,144.28
SKU013726,465.79,424.21
SKU013727,376.42,378.92
SKU013728,536.69,502.38
SKU013729,757.32,776.05
SKU013730,160.29,150.38
SKU013731,525.55,557.63
SKU013732,644.2,598.62
SKU013733,670.02,662.51
SKU013734,469.39,466.17
SKU013735,103.94,106.44
SKU013736,54.94,53.87
SKU013737,232.02,239.3
SKU013738,757.77,798.16
SKU013739,385.93,356.82
SKU013740,474.65,434.15
SKU013741,438.42,453.98
SKU013742,253.81,271.75
SKU013743,152.42,151.8
SKU013744,685,703.16
SKU013745,586.76,563.07
SKU013746,407.09,437.58
SKU013747,317.81,335.07
SKU013748,385.92,392.65
SKU013749,37.25,35.81
SKU013750,179.12,176.9
SKU013751,215.52,206.01
SKU013752,340.84,336.17
SKU013753,198.28,180.43
SKU013754,169.06,155.73
SKU013755,572.48,540.1
SKU013756,688.94,744.61
SKU013757,59.44,59.03
SKU013758,174.18,173.5
SKU013759,571.43,574.71
SKU013760,609.78,609.8
SKU013761,438.38,402.1
SKU013762,512.58,494.49
SKU013763,69.84,63.8
SKU013764,650.2,594.23
SKU013765,598.89,548.25
SKU013766,496.83,536.32
SKU013767,792.77,748.21
SKU013768,52.78,48.21
SKU013769,185.51,167.06
SKU013770,278.8,285.12
SKU013771,137.83,141.05
SKU013772,615.96,587
SKU013773,595.48,569.29
SKU013774,525.16,508.16
SKU013775,212.55,206.35
SKU013776,646.06,681.85
SKU013777,118.94,129.4
SKU013778,98.02,99.75
SKU013779,479.94,469.58
SKU013780,50.91,48.82
SKU013781,645.36,687.89
SKU013782,246.71,226.48
SKU013783,379.03,373.97
SKU013784,661.4,683.27
SKU013785,281.85,267.79
SKU013786,334.26,309.83
SKU013787,265.88,273.95
SKU013788,257.06,262.18
SKU013789,354.63,363.09
SKU013790,769.19,842.76
SKU013791,706.42,681.41
SKU013792,421.04,461.95
SKU013793,334.82,304.48
SKU013794,624.87,567.43
SKU013795,498.12,533.85
SKU013796,674.15,650.15
SKU013797,571.64,555.32
SKU013798,798.38,726.71
SKU013799,701.34,631.54
SKU013800,662.98,680.6
SKU013801,319.26,320.71
SKU013802,292.53,305.85
SKU013803,543.73,514.1
SKU013804,74.86,80.06
SKU013805,227.77,216.94
SKU013806,677.3,670.24
SKU013807,342.79,333.75
SKU013808,212,227.06
SKU013809,402.39,428.22
SKU013810,220.59,218.02
SKU013811,611.89,594.44
SKU013812,618.96,654.3
SKU013813,619.57,584.11
SKU013814,114.81,124.93
SKU013815,295.33,284.58
SKU013816,166.44,165.22
SKU013817,50.58,53.7
SKU013818,639.33,677.07
SKU013819,342.15,355.37
SKU013820,215.89,199.3
SKU013821,237.96,225.69
SKU013822,119.64,124.75
SKU013823,660.87,708.37
SKU013824,120.46,112.47
SKU013825,238.31,261.63
SKU013826,19.24,19.71
SKU013827,327.43,348.47
SKU013828,266.44,281.65
SKU013829,591.91,545.41
SKU013830,557.13,539.59
SKU013831,47.45,47.06
SKU013832,106.72,101.6
SKU013833,673.9,698.48
SKU013834,574.3,581.36
SKU013835,323.5,354.62
SKU013836,134.02,125.52
SKU013837,194.14,196.51
SKU013838,516.18,557.49
SKU013839,776.64,705.12
SKU013840,425.34,425.14
SKU013841,36.87,34.75
SKU013842,500.77,546.66
SKU013843,767.97,793.38
SKU013844,267.72,255.56
SKU013845,727.99,799.31
SKU013846,468.01,441.64
SKU013847,153.93,148.73
